budget,popularity,revenue,runtime,title,vote_average,vote_count,,,,,,,,,,
20000000,19.636044,187884007,116,Jaws 2,5.9,406,,,,,,,,,,
14000000,2.698185,24637469,116,Sparkle,5.8,36,,,,,,,,,,
12000000,4.770195,6754898,116,Running with Scissors,5.8,78,,,,,,,,,,
70000000,20.230535,309457509,116,Runaway Bride,5.7,455,,,,,,,,,,
55000000,4.366488,18626419,116,The Fan,5.7,194,,,,,,,,,,
40000000,24.992057,161834276,116,Scream 3,5.7,736,,,,,,,,,,
70000000,49.199234,202466756,116,Battle: Los Angeles,5.5,1448,,,,,,,,,,
70000000,21.723897,58058367,116,That's My Boy,5.5,453,,,,,,,,,,
80000000,11.22268,19480739,116,Timeline,5.4,318,,,,,,,,,,
70000000,14.086292,65977295,116,Bad Company,5.4,228,,,,,,,,,,
144000000,66.21806,229147509,116,Ghostbusters,5.3,2142,,,,,,,,,,
97250400,20.344364,132900000,116,Asterix at the Olympic Games,5,471,,,,,,,,,,
75000000,10.605084,51142659,116,Hollywood Homicide,5,166,,,,,,,,,,
94000000,8.468586,54744738,116,Driven,4.5,179,,,,,,,,,,
3800000,21.826888,16800000,115,The Hunt,7.9,927,,,,,,,,,,
18000000,68.159596,389925971,115,Raiders of the Lost Ark,7.7,3854,,,,,,,,,,
5500000,9.59729,99067206,115,Instructions Not Included,7.5,205,,,,,,,,,,
1000000,8.887411,444575,115,The Act of Killing,7.5,210,,,,,,,,,,
92000000,77.817571,631442092,115,The Incredibles,7.4,5152,,,,,,,,,,
12000000,29.223881,17654912,115,Nebraska,7.4,636,,,,,,,,,,
75000000,71.124686,117698894,115,Now You See Me,7.3,5487,,,,,,,,,,
70000000,45.381501,442824138,115,The Bourne Ultimatum,7.3,2888,,,,,,,,,,
10500000,56.105798,792910554,115,E.T. the Extra-Terrestrial,7.3,3269,,,,,,,,,,
50000000,35.537397,202292902,115,Patch Adams,7,832,,,,,,,,,,
15000000,42.952942,52501541,115,Wild,7,951,,,,,,,,,,
60000000,30.951203,244082376,115,Marley & Me,6.9,1343,,,,,,,,,,
28000000,37.729059,97594140,115,Safe Haven,6.9,823,,,,,,,,,,
2000000,41.298723,78898765,115,From Russia with Love,6.9,760,,,,,,,,,,
29000000,71.496894,287506194,115,Pitch Perfect 2,6.8,1940,,,,,,,,,,
18000000,6.961736,17200925,115,Center Stage,6.8,90,,,,,,,,,,
1200000,2.968235,2736000,115,The Charge of the Light Brigade,6.8,18,,,,,,,,,,
150000000,53.905592,474968763,115,Charlie and the Chocolate Factory,6.7,3624,,,,,,,,,,
120000000,95.914473,347234916,115,"I, Robot",6.7,3793,,,,,,,,,,
50000000,44.478043,122915111,115,Escape Plan,6.7,1659,,,,,,,,,,
20000000,40.903931,177243185,115,The Descendants,6.7,934,,,,,,,,,,
150000000,86.493424,449326618,115,Thor,6.6,6525,,,,,,,,,,
25000000,19.402816,114977104,115,Dear John,6.6,1262,,,,,,,,,,
75000000,45.154631,224012234,115,Con Air,6.5,1270,,,,,,,,,,
37000000,40.176265,165335153,115,The Princess Diaries,6.5,1023,,,,,,,,,,
30000000,14.726338,17137302,115,Space Pirate Captain Harlock,6.5,356,,,,,,,,,,
100000000,30.254021,94882889,115,Green Zone,6.4,717,,,,,,,,,,
20000000,26.21425,41627431,115,Never Back Down,6.4,497,,,,,,,,,,
85000000,34.773106,208076205,115,Safe House,6.3,1345,,,,,,,,,,
26000000,24.114459,61489265,115,Flatliners,6.3,404,,,,,,,,,,
20000000,16.074397,20211394,115,Appaloosa,6.3,299,,,,,,,,,,
15000000,7.297757,30127963,115,When the Game Stands Tall,6.3,130,,,,,,,,,,
14800000,29.660993,122513057,115,Magic Mike XXL,6.3,706,,,,,,,,,,
68000000,68.734513,217022588,115,Ted 2,6.2,2463,,,,,,,,,,
60000000,10.99991,74541707,115,Ladder 49,6.2,207,,,,,,,,,,
27000000,18.913,60527873,115,Kiss the Girls,6.2,345,,,,,,,,,,
120000000,99.687084,829000000,115,The Twilight Saga: Breaking Dawn - Part 2,6.1,2553,,,,,,,,,,
80000000,32.829538,516642939,115,Meet the Fockers,6.1,1373,,,,,,,,,,
70000000,10.147321,56702901,115,A Civil Action,6.1,109,,,,,,,,,,
42000000,14.046705,63781810,115,High Crimes,6.1,184,,,,,,,,,,
24000000,5.771479,36609995,115,Return to Me,6.1,67,,,,,,,,,,
50000000,16.251204,88323487,115,Shanghai Knights,6,692,,,,,,,,,,
25000000,19.750059,91036760,115,Romeo Must Die,6,330,,,,,,,,,,
200000000,71.862892,371353001,115,Terminator Salvation,5.9,2463,,,,,,,,,,
80000000,16.681269,159212469,115,Daylight,5.8,378,,,,,,,,,,
20000000,11.203335,41237648,115,Man of the Year,5.8,129,,,,,,,,,,
100000000,24.507987,242295562,115,Eraser,5.6,543,,,,,,,,,,
20000000,29.371987,12639297,115,Triple 9,5.6,797,,,,,,,,,,
70000000,35.601665,195735876,115,Beowulf,5.5,841,,,,,,,,,,
40000000,26.935458,13644292,115,The Gunman,5.5,392,,,,,,,,,,
30000000,21.606001,33333531,115,The Box,5.4,597,,,,,,,,,,
36500000,2.785832,21834845,115,The Inhabited Island,5.3,23,,,,,,,,,,
50000000,11.106006,113309743,115,Striptease,4.4,205,,,,,,,,,,
1300000,58.845025,28262574,114,Taxi Driver,8,2535,,,,,,,,,,
11000000,7.645979,38105395,114,The Secret Life of Bees,7.4,158,,,,,,,,,,
19000000,26.441669,32801173,114,Adaptation.,7.3,638,,,,,,,,,,
25000000,29.533437,66122026,114,August Rush,7.1,797,,,,,,,,,,
90000000,43.348022,188133322,114,The Secret Life of Walter Mitty,7,3144,,,,,,,,,,
25000000,20.953265,41597830,114,The Hours,7,451,,,,,,,,,,
12000000,23.161754,79567667,114,WarGames,7,504,,,,,,,,,,
10700000,36.230204,122200000,114,Poltergeist,7,794,,,,,,,,,,
18000000,31.887978,25739015,114,RockNRolla,6.9,836,,,,,,,,,,
20000000,10.218307,5530764,114,The Brothers Bloom,6.8,203,,,,,,,,,,
12000000,5.327714,15250000,114,Brother,6.8,107,,,,,,,,,,
7000000,17.434862,49084830,114,Capote,6.8,384,,,,,,,,,,
30000000,9.301562,13001257,114,Wicker Park,6.7,157,,,,,,,,,,
1800000,11.756943,6800000,114,Hang 'em High,6.7,192,,,,,,,,,,
110000000,45.94834,125537191,114,Ender's Game,6.6,2303,,,,,,,,,,
75000000,34.973086,108000000,114,Three Kings,6.6,692,,,,,,,,,,
55000000,15.274137,74237563,114,Elizabeth: The Golden Age,6.6,303,,,,,,,,,,
35000000,3.503408,4651977,114,Radio Flyer,6.6,53,,,,,,,,,,
25000000,3.593165,2336172,114,Me and Orson Welles,6.6,49,,,,,,,,,,
20000000,11.090254,18253415,114,Simon Birch,6.5,52,,,,,,,,,,
55000000,21.272734,198685114,114,City of Angels,6.4,529,,,,,,,,,,
10000000,9.525626,8801940,114,Body Double,6.4,137,,,,,,,,,,
4200000,11.743085,38376497,114,Red Dawn,6.4,215,,,,,,,,,,
80000000,28.223664,52099090,114,The Finest Hours,6.3,588,,,,,,,,,,
50000000,74.64653,71561644,114,Run All Night,6.3,1148,,,,,,,,,,
15000000,6.216203,30050028,114,Road House,6.3,252,,,,,,,,,,
4200000,12.540624,32000000,114,Night Watch,6.3,210,,,,,,,,,,
1200000,3.085411,2861020,114,Home Run,6.3,24,,,,,,,,,,
38000000,11.500783,51801187,114,Enough,6.2,264,,,,,,,,,,
35000000,9.07278,16838910,114,Femme Fatale,6.2,142,,,,,,,,,,
150000000,62.898336,163712074,114,The Incredible Hulk,6.1,3021,,,,,,,,,,
13000000,6.92205,75511123,114,Stomp the Yard,6.1,88,,,,,,,,,,
115000000,60.467984,164602163,114,The Huntsman: Winter's War,6,1523,,,,,,,,,,
110000000,100.412364,470490832,114,San Andreas,6,2968,,,,,,,,,,
50000000,3.314004,10541523,114,Mad City,5.9,81,,,,,,,,,,
35000000,4.189378,69701637,114,The Best Little Whorehouse in Texas,5.9,41,,,,,,,,,,
23000000,8.976738,18653615,114,Anywhere But Here,5.9,66,,,,,,,,,,
15000000,11.379652,17080167,114,Firestarter,5.9,173,,,,,,,,,,
37000000,11.492474,96047633,114,The Rite,5.8,556,,,,,,,,,,
90000000,16.058284,60874615,114,Mission to Mars,5.7,369,,,,,,,,,,
58000000,7.739276,41299492,114,Leatherheads,5.7,130,,,,,,,,,,
40000000,29.854773,141069860,114,Shallow Hal,5.7,731,,,,,,,,,,
35000000,6.248273,43650785,114,Welcome Home Roscoe Jenkins,5.7,57,,,,,,,,,,
22000000,23.218144,110627965,114,The Net,5.6,354,,,,,,,,,,
800000,0.59424,1001437,114,Ruby in Paradise,5.6,10,,,,,,,,,,
195000000,43.349855,197687603,114,Jack the Giant Slayer,5.5,2598,,,,,,,,,,
105000000,33.507289,133718711,114,Point Break,5.5,783,,,,,,,,,,
69000000,11.023691,86387857,114,Dinner for Schmucks,5.5,531,,,,,,,,,,
110000000,46.834704,228738393,114,Ghost Rider,5.2,1712,,,,,,,,,,
200000000,51.872839,219851172,114,Green Lantern,5.1,2487,,,,,,,,,,
80000000,15.761384,78000586,114,Exorcist: The Beginning,4.7,183,,,,,,,,,,
70000000,13.483387,38629478,114,Basic Instinct 2,4.6,180,,,,,,,,,,
16000000,8.8321,50007546,114,The Women,4.6,96,,,,,,,,,,
9000000,60.715151,39723096,113,Memento,8.1,4028,,,,,,,,,,
14000000,145.364591,233555708,113,The Imitation Game,8,5723,,,,,,,,,,
6000000,61.210016,1270522,113,Donnie Darko,7.7,3452,,,,,,,,,,
178000000,79.456485,370541256,113,Edge of Tomorrow,7.6,4858,,,,,,,,,,
2900000,5.928937,5596708,113,Central Station,7.6,126,,,,,,,,,,
1600000,20.810292,4420000,113,The Conversation,7.5,372,,,,,,,,,,
30000000,25.996219,136706683,113,Remember the Titans,7.4,821,,,,,,,,,,
3600000,21.119209,44785053,113,Midnight Cowboy,7.4,299,,,,,,,,,,
13000000,73.307513,96060858,113,The Butterfly Effect,7.3,2060,,,,,,,,,,
12000000,22.434102,96800000,113,Star Trek II: The Wrath of Khan,7.3,675,,,,,,,,,,
852510,9.270133,1185783,113,"4 Months, 3 Weeks and 2 Days",7.3,156,,,,,,,,,,
65000000,43.129703,261317921,113,Total Recall,7.1,1710,,,,,,,,,,
30000000,32.26789,53653224,113,Stranger Than Fiction,7.1,721,,,,,,,,,,
6500000,8.432401,1521261,113,The Messenger,7.1,119,,,,,,,,,,
5000000,45.490374,82719885,113,28 Days Later,7.1,1777,,,,,,,,,,
4000000,3.663108,146402,113,Mondays in the Sun,7.1,36,,,,,,,,,,
42000000,47.559928,180274123,113,The Impossible,7,2025,,,,,,,,,,
34000000,131.815575,348319861,113,The Maze Runner,7,5371,,,,,,,,,,
30000000,23.982956,47126295,113,High Fidelity,7,628,,,,,,,,,,
20000000,33.436092,121463226,113,Superbad,7,2100,,,,,,,,,,
12000000,19.195399,68706993,113,Witness,7,375,,,,,,,,,,
45000000,32.217425,306776732,113,Chicago,6.9,677,,,,,,,,,,
85000000,21.891078,71485043,113,What Dreams May Come,6.8,577,,,,,,,,,,
37000000,6.63839,95404397,113,Dolphin Tale,6.7,163,,,,,,,,,,
27000000,17.329269,25023434,113,Kingpin,6.7,244,,,,,,,,,,
27000000,16.188572,96900000,113,Star Trek VI: The Undiscovered Country,6.7,413,,,,,,,,,,
19000000,11.47316,110879513,113,Sea of Love,6.7,141,,,,,,,,,,
16000000,8.842869,2849142,113,Things We Lost in the Fire,6.7,90,,,,,,,,,,
7000000,2.206097,4720371,113,The Other Side of Heaven,6.7,14,,,,,,,,,,
5000000,6.470766,41833347,113,The Return of the Pink Panther,6.7,137,,,,,,,,,,
250000,20.601483,12021272,113,Chasing Amy,6.7,433,,,,,,,,,,
48000000,18.102572,124305181,113,The Thomas Crown Affair,6.6,339,,,,,,,,,,
30000000,18.165957,33013805,113,Confessions of a Dangerous Mind,6.6,275,,,,,,,,,,
11000000,1.187671,2832826,113,The Perez Family,6.6,9,,,,,,,,,,
170000000,56.268916,299370084,113,Alice Through the Looking Glass,6.5,1725,,,,,,,,,,
30000000,38.643914,130786397,113,Unknown,6.5,1265,,,,,,,,,,
20000000,14.857884,45636368,113,The Debt,6.3,257,,,,,,,,,,
155000000,49.661984,415686217,113,The Chronicles of Narnia: The Voyage of the Dawn Treader,6.2,1514,,,,,,,,,,
82000000,26.065735,190320568,113,The Longest Yard,6.2,785,,,,,,,,,,
60000000,29.041198,105200903,113,Gangster Squad,6.2,1778,,,,,,,,,,
52000000,23.663713,77944725,113,Hostage,6.2,512,,,,,,,,,,
30000000,33.394082,75505973,113,30 Days of Night,6.2,767,,,,,,,,,,
28000000,61.309619,53181600,113,A Walk Among the Tombstones,6.2,1131,,,,,,,,,,
8000000,7.802245,5634828,113,Albert Nobbs,6.2,132,,,,,,,,,,
92000000,32.079995,494471524,113,Twister,6.1,950,,,,,,,,,,
50000000,39.920035,234989584,113,American Reunion,6.1,1611,,,,,,,,,,
25000000,4.002579,11207130,113,Stop-Loss,6.1,82,,,,,,,,,,
15000000,2.005111,55184721,113,Why Did I Get Married?,6.1,33,,,,,,,,,,
50000000,11.596207,100020092,113,Don't Say a Word,6,220,,,,,,,,,,
40000000,30.002907,95149435,113,The Princess Diaries 2: Royal Engagement,6,697,,,,,,,,,,
40000000,21.362949,44907260,113,Grudge Match,6,433,,,,,,,,,,
28000000,41.638961,52597999,113,3 Days to Kill,6,883,,,,,,,,,,
27000000,3.123583,76000000,113,The Newton Boys,5.9,44,,,,,,,,,,
180000000,42.990906,372234864,113,The Golden Compass,5.8,1303,,,,,,,,,,
20000000,5.727602,17479,113,5 Days of War,5.8,62,,,,,,,,,,
150000000,50.306728,245527149,113,Dark Shadows,5.7,2320,,,,,,,,,,
45000000,20.374308,21009180,113,Flight of the Phoenix,5.7,276,,,,,,,,,,
31500000,27.891012,14708696,113,Criminal,5.7,557,,,,,,,,,,
35000000,10.032626,31755742,113,1941,5.6,143,,,,,,,,,,
90000000,40.597344,201596308,113,You Don't Mess with the Zohan,5.5,1048,,,,,,,,,,
40000000,17.157738,68766121,113,House of Wax,5.5,677,,,,,,,,,,
1455000,3.598457,2620000,113,Shalako,5.4,12,,,,,,,,,,
70000000,26.676487,171844840,113,Couples Retreat,5.3,588,,,,,,,,,,
80000000,19.375768,91188905,113,The Haunting,5.2,369,,,,,,,,,,
3000000,0.295226,19184015,113,Martin Lawrence Live: Runteldat,5,1,,,,,,,,,,
300000,1.314576,7808524,112,Tupac: Resurrection,8,26,,,,,,,,,,
2500000,6.82919,10000000,112,Hud,7.5,66,,,,,,,,,,
25000000,82.052056,65663276,112,The Age of Adaline,7.4,1990,,,,,,,,,,
14000000,13.65494,19777647,112,The Diving Bell and the Butterfly,7.4,283,,,,,,,,,,
13000000,49.975409,318000141,112,The Conjuring,7.4,3092,,,,,,,,,,
7000000,21.276864,6038942,112,We Need to Talk About Kevin,7.4,677,,,,,,,,,,
6500000,17.705671,57504069,112,Boyz n the Hood,7.4,364,,,,,,,,,,
30000000,63.13678,210819611,112,District 9,7.3,3382,,,,,,,,,,
17000000,32.746486,115350426,112,Pitch Perfect,7.3,2247,,,,,,,,,,
13000000,27.546914,22863596,112,Being John Malkovich,7.3,1101,,,,,,,,,,
60000000,38.885195,47664559,112,Scott Pilgrim vs. the World,7.2,2126,,,,,,,,,,
6500000,28.223163,98410061,112,Crash,7.2,1149,,,,,,,,,,
40000000,37.776566,75505856,112,The Last of the Mohicans,7.1,732,,,,,,,,,,
3600000,22.030517,49800000,112,Leaving Las Vegas,7.1,360,,,,,,,,,,
50000000,52.380982,188441614,112,22 Jump Street,7,3319,,,,,,,,,,
18000000,14.916264,8038061,112,The Ice Storm,6.9,176,,,,,,,,,,
3705538,8.839651,62548947,112,The Crying Game,6.9,176,,,,,,,,,,
3500000,26.881611,16566240,112,Blue Valentine,6.9,890,,,,,,,,,,
170000000,99.499595,644571402,112,Thor: The Dark World,6.8,4755,,,,,,,,,,
22500000,22.096286,15520023,112,The Water Diviner,6.8,431,,,,,,,,,,
7000000,17.697042,39462438,112,Crazy Heart,6.8,274,,,,,,,,,,
5000000,7.673124,3263585,112,The Sweet Hereafter,6.8,103,,,,,,,,,,
8000000,4.932893,18948425,112,Akeelah and the Bee,6.7,81,,,,,,,,,,
50000000,37.069253,260095987,112,Super 8,6.6,2435,,,,,,,,,,
30000000,20.236951,102820008,112,Love & Other Drugs,6.6,1233,,,,,,,,,,
20000000,30.387754,64822796,112,The Bank Job,6.6,697,,,,,,,,,,
5000000,21.343093,2450846,112,Kill the Messenger,6.6,355,,,,,,,,,,
45000000,6.156015,38399961,112,Last Holiday,6.4,119,,,,,,,,,,
14000000,14.730796,18090181,112,New Nightmare,6.4,291,,,,,,,,,,
35000000,8.737058,40263020,112,Blast from the Past,6.3,245,,,,,,,,,,
15000000,15.175289,7938872,112,Funny Games,6.3,545,,,,,,,,,,
13000000,9.969624,91038276,112,Save the Last Dance,6.3,352,,,,,,,,,,
50000000,14.808304,80383290,112,Muppets Most Wanted,6.2,316,,,,,,,,,,
18000000,32.717853,6212282,112,Midnight Special,6.2,694,,,,,,,,,,
3500159,22.054546,76578641,112,Bend It Like Beckham,6.2,578,,,,,,,,,,
70000000,26.19909,255000211,112,Cliffhanger,6.1,588,,,,,,,,,,
44000000,74.168016,12342632,112,The Interview,6.1,2304,,,,,,,,,,
66000000,25.877794,212404396,112,Entrapment,6,602,,,,,,,,,,
48000000,18.60049,85498534,112,Rat Race,6,518,,,,,,,,,,
6600000,4.492455,37710610,112,Jumping the Broom,6,56,,,,,,,,,,
52000000,32.015477,75450437,112,The Change-Up,5.9,736,,,,,,,,,,
35000000,14.029012,59901913,112,Something Borrowed,5.9,296,,,,,,,,,,
8000000,7.433574,852872,112,Down in the Valley,5.9,63,,,,,,,,,,
135000000,39.873791,245623848,112,Teenage Mutant Ninja Turtles: Out of the Shadows,5.8,963,,,,,,,,,,
35000000,30.556135,42930462,112,Snitch,5.8,1138,,,,,,,,,,
3730500,6.938854,6294161,112,The Sweeney,5.7,109,,,,,,,,,,
3000000,11.882563,22000,112,The Divide,5.7,197,,,,,,,,,,
95000000,28.200874,190213455,112,Hollow Man,5.6,634,,,,,,,,,,
38000000,57.889964,109906372,112,The 5th Wave,5.6,1945,,,,,,,,,,
70000000,21.789615,111231041,112,Fool's Gold,5.4,444,,,,,,,,,,
145000000,60.034162,401128639,112,The Mummy: Tomb of the Dragon Emperor,5.2,1387,,,,,,,,,,
80000000,9.357734,53825515,112,Nine,5.1,165,,,,,,,,,,
8000000,6.500835,53086,112,Aloft,5.1,41,,,,,,,,,,
30000000,79.754966,180949000,111,Kill Bill: Vol. 1,7.7,4949,,,,,,,,,,
150000000,65.677399,623722818,111,Ratatouille,7.5,4369,,,,,,,,,,
1500000,11.145915,7000000,111,Spellbound,7.3,160,,,,,,,,,,
11000000,39.337949,62076141,111,Brooklyn,7.2,1213,,,,,,,,,,
10000000,10.072199,17511906,111,Sarah's Key,7.2,196,,,,,,,,,,
8000000,26.356697,43000000,111,Escape from Alcatraz,7.2,561,,,,,,,,,,
2800000,25.939385,60922980,111,The Omen,7.2,476,,,,,,,,,,
46000000,25.6713,150000000,111,Star Trek: First Contact,7,661,,,,,,,,,,
14000000,45.99611,173046663,111,Scream,7,1476,,,,,,,,,,
15000000,17.50138,76286096,111,United 93,6.9,367,,,,,,,,,,
32000000,41.075532,27635305,111,The Road,6.8,1087,,,,,,,,,,
20000000,14.136476,43967255,111,Max,6.8,276,,,,,,,,,,
18000000,17.683563,20275812,111,Labor Day,6.7,299,,,,,,,,,,
15000000,20.05902,16633035,111,Whip It,6.7,357,,,,,,,,,,
58000000,41.430245,71664962,111,RED,6.6,2808,,,,,,,,,,
27000000,41.832392,101624843,111,Pineapple Express,6.6,1148,,,,,,,,,,
100000,4.563698,10178331,111,Facing the Giants,6.6,64,,,,,,,,,,
48000000,53.043124,196397415,111,Panic Room,6.5,1267,,,,,,,,,,
30000000,31.191975,63782078,111,Hanna,6.5,1263,,,,,,,,,,
15000000,11.428903,5926410,111,Transsiberian,6.5,195,,,,,,,,,,
12000000,5.841285,1644755,111,Ondine,6.5,84,,,,,,,,,,
4000000,14.042041,44909486,111,Monster's Ball,6.5,250,,,,,,,,,,
1500000,3.618646,712294,111,The Ballad of Jack and Rose,6.5,43,,,,,,,,,,
30000000,50.670253,105173115,111,Forgetting Sarah Marshall,6.4,1172,,,,,,,,,,
32000000,25.799697,18409891,111,Repo Men,6.2,620,,,,,,,,,,
19500000,15.012237,34854990,111,Secret in Their Eyes,6.2,336,,,,,,,,,,
45000000,32.624355,212000000,111,Miss Congeniality,6.1,961,,,,,,,,,,
40000000,35.21926,97138686,111,Scream 4,6.1,902,,,,,,,,,,
35000000,12.343507,27107960,111,Flash Gordon,6.1,233,,,,,,,,,,
30000000,30.695228,160259319,111,27 Dresses,6.1,978,,,,,,,,,,
26000000,22.520842,29657751,111,The Raven,6.1,426,,,,,,,,,,
23000000,3.362045,12,111,Chasing Liberty,6.1,152,,,,,,,,,,
8000000,21.735068,69821334,111,Splash,6.1,321,,,,,,,,,,
10000000,10.733761,21786738,111,My Blueberry Nights,6,190,,,,,,,,,,
150000000,48.03528,128388320,111,Pan,5.9,954,,,,,,,,,,
15000000,5.411154,201957688,111,Kindergarten Cop,5.8,628,,,,,,,,,,
25000000,22.622453,39171130,111,The Gambler,5.7,543,,,,,,,,,,
35000000,34.005726,173965010,111,Identity Thief,5.6,1645,,,,,,,,,,
17000000,15.013386,73244881,111,To Rome with Love,5.6,546,,,,,,,,,,
15000000,5.164281,46905889,111,The Object of My Affection,5.6,72,,,,,,,,,,
20000000,7.716606,5210988,111,Bandslam,5.4,126,,,,,,,,,,
70000000,14.780634,67112664,111,The Dilemma,5.2,304,,,,,,,,,,
35000000,6.246199,22034832,111,Little Black Book,5.2,112,,,,,,,,,,
10000000,5.145655,17472,111,Strangerland,5.1,83,,,,,,,,,,
20000000,53.161905,207945075,110,Me Before You,7.6,2562,,,,,,,,,,
27000000,36.921445,56308881,110,Lucky Number Slevin,7.4,1323,,,,,,,,,,
21000000,24.13081,71441250,110,The Royal Tenenbaums,7.4,1286,,,,,,,,,,
6000000,24.499996,102308889,110,Butch Cassidy and the Sundance Kid,7.4,650,,,,,,,,,,
5000000,20.428237,110000000,110,Billy Elliot,7.4,750,,,,,,,,,,
38000000,49.292384,252276927,110,True Grit,7.2,1668,,,,,,,,,,
6000000,67.608041,181813770,110,Grease,7.2,1581,,,,,,,,,,
2500000,47.812466,124881062,110,Goldfinger,7.2,987,,,,,,,,,,
500000,17.002096,3000000,110,Mean Streets,7.2,345,,,,,,,,,,
40000000,36.960953,86915017,110,The Illusionist,7.1,1615,,,,,,,,,,
10000000,3.091077,13835130,110,The Spanish Prisoner,7.1,73,,,,,,,,,,
1500000,10.009994,2375097,110,Buffalo '66,7.1,166,,,,,,,,,,
8000000,19.683187,60378584,110,Monster,7,485,,,,,,,,,,
7000000,7.720692,8220215,110,Loose Cannons,7,118,,,,,,,,,,
10000000,18.664624,47536959,110,Precious,6.9,417,,,,,,,,,,
950000,48.901542,59600000,110,Dr. No,6.9,940,,,,,,,,,,
777000,19.326115,140000000,110,American Graffiti,6.9,324,,,,,,,,,,
41000000,32.798571,215000000,110,8 Mile,6.8,1626,,,,,,,,,,
37000000,100.348805,269994119,110,We're the Millers,6.8,2972,,,,,,,,,,
80000000,75.290998,457696359,110,Mission: Impossible,6.7,2631,,,,,,,,,,
15000000,58.900647,356830601,110,Top Gun,6.7,1698,,,,,,,,,,
15000000,32.306455,19422261,110,Seven Psychopaths,6.7,1206,,,,,,,,,,
4000000,4.541908,3468572,110,Talk Radio,6.7,46,,,,,,,,,,
3000000,41.045084,77712439,110,Sinister,6.7,1573,,,,,,,,,,
60000000,62.766854,176070171,110,The Italian Job,6.6,1919,,,,,,,,,,
29000000,19.237254,48902953,110,Florence Foster Jenkins,6.6,392,,,,,,,,,,
12000000,8.290636,3148182,110,Two Lovers,6.6,154,,,,,,,,,,
5000000,6.174435,4040588,110,Bottle Shock,6.6,60,,,,,,,,,,
70000000,26.123705,86658558,110,The Kingdom,6.5,513,,,,,,,,,,
75000000,73.82289,258270008,110,Wanted,6.4,2528,,,,,,,,,,
13000000,3.680896,1151330,110,Infamous,6.4,60,,,,,,,,,,
12000000,21.958055,81272766,110,Act of Valor,6.3,417,,,,,,,,,,
55000000,25.400935,56932305,110,Shanghai Noon,6.2,735,,,,,,,,,,
40000000,23.088571,54682547,110,Small Soldiers,6.2,511,,,,,,,,,,
27000000,16.785866,17286299,110,How to Lose Friends & Alienate People,6.2,244,,,,,,,,,,
15000000,19.760383,32721635,110,The Last House on the Left,6.2,440,,,,,,,,,,
50000000,10.089065,26199517,110,Blood Work,6.1,206,,,,,,,,,,
7500000,0.571663,3347647,110,The Work and the Glory,6.1,7,,,,,,,,,,
7000000,35.897151,167221571,110,Magic Mike,6.1,1040,,,,,,,,,,
80000000,23.496054,230685453,110,Get Smart,6,1051,,,,,,,,,,
35000000,19.774543,72436439,110,Mirrors,6,485,,,,,,,,,,
